words,frequency
things originally ,2
mobile phone ,2
almost 20 years,2
ive 1 hour,2
non biased quick,2
biased quick look,2
sale dollar something,2
side scrolling action,2
scrolling action platformer,2
find hidden secrets,2
hardest difficulty start,2
five nights freddys,2
simple yet effective,2
beat 20 20,2
20 20 mode,2
highly recomend getting,2
press alt enter,2
9 10 piglet,2
different dialogue options,2
makes feel control,2
incredibly well written,2
didnt enjoy ,2
hundreds hours grinding,2
high level gear,2
4 years ago,2
wretched hive scum,2
hive scum villainy,2
various unique characters,2
different set skills,2
don know steam,2
things trine 3,2
don let negative,2
let negative reviews,2
ten outta ten,2
greater potential future,2
ve never felt,2
characters due ,2
long wait ,2
something happen ,2
getting used new,2
day love ,2
pvp fast ,2
full action ,2
upper hand ,2
polyomino puzzles hard,2
8 5 0,2
choose way ,2
two things ,2
2 almost ,2
world plus ,2
try awesome ,2
hours endless ,2
 lots features,2
pre loaded levels,2
try mean ,2
hard now ,2
frustrating infuriating ,2
finish second level,2
 find pretty,2
esque art style,2
know dont starve,2
back base camp,2
got lost dark,2
2 5 years,2
2 hour story,2
dynasty warrior 8,2
warrior 8 xtreme,2
8 xtreme legends,2
think great addition,2
 point anymore,2
 reason keep,2
half hour long,2
2 hours beat,2
sound sound ,2
m o m,2
left right hand,2
overall found enjoyable,2
want makes feel,2
servers bad laggy,2
bt3 raging blast,2
clunky combat system,2
super ultimate skills,2
match making system,2
puzzles along way,2
dragon age series,2
star wars universe,2
combat isn satisfying,2
star wars fans,2
now bad ,2
release dlc ,2
seems better suited,2
don take word,2
version done right,2
run witcher 3,2
surprisingly well done,2
available free players,2
nothing positive say,2
settings 60fps problem,2
2 year old,2
don waste cash,2
don feel different,2
behind front lines,2
lot room improvement,2
hours best ,2
say story ,2
cliche tiresome ,2
14 years ago,2
ve seen everything,2
difficult later levels,2
thats bad design,2
killer app mod,2
whether re fan,2
steam won refund,2
frozen synapse prime,2
levels cool ,2
minimum requirements ,2
looks absolutely amazing,2
sound design great,2
look re hitting,2
re hitting stuff,2
loot system feels,2
tv show movie,2
thats point ,2
learn love characters,2
10 10 hope,2
oh god amazing,2
look last gen,2
2 hours long,2
around 2 hours,2
spoiler alert haven,2
cool blend action,2
handsome jack head,2
cliffhanger leave excited,2
athena episode ,2
2 episode ,2
level next ,2
add story ,2
8 10 overall,2
difficulty following story,2
stories deffinitly ,2
best visual novel,2
intel hd 300,2
almost 3 hours,2
bad things ,2
neko girls ,2
fix ve ,2
nowhere seen ,2
people pros ,2
ve quite bit,2
seems pretty balanced,2
tf2 cs go,2
best mmo ve,2
issues right now,2
power ego trip,2
fast paced nice,2
times never got,2
d say need,2
money didn spend,2
dies air strike,2
anti cheat software,2
2 consider ,2
new gameplay elements,2
hero saves world,2
pros atmosphere ,2
audio visual ,2
three main characters,2
give money buy,2
5 coins per,2
rather straight forward,2
best point click,2
4 players co,2
probably worst ve,2
wait dark souls,2
10 minutes gameplay,2
wow got ,2
couldn asked better,2
things found annoying,2
catchy battle themes,2
colorful cast characters,2
earthbound mother series,2
best humor ve,2
humor ve seen,2
yet doesn feel,2
replay value well,2
gets bit repetitive,2
short voice acting,2
great cheap way,2
main hub area,2
anyone enjoyed hr,2
divided deus ex,2
midtown madness 2,2
10 hours far,2
challenge missions ,2
hours worth gameplay,2
may want pass,2
people want challenge,2
arma operation flashpoint,2
cold war crisis,2
evil zero gamecube,2
doesn look great,2
team wants work,2
match purple hearts,2
best dating sim,2
dating sim ve,2
seems designed controller,2
getting humble bundle,2
30 fps lock,2
dungeon rooms ,2
bad way spend,2
2 hours trying,2
go next room,2
running unreal engine,2
re looking around,2
lacking lot polish,2
devs longer care,2
say im pretty,2
great price point,2
pretty great overall,2
must anyone loves,2
5 5 graphics,2
takes 5 hours,2
lot different weapons,2
m type person,2
total war amazing,2
plenty replay value,2
american civil war,2
recommend multiplayer ,2
far favourite ,2
run d ,2
might work ,2
things don go,2
music 7 10,2
gameplay 9 10,2
shogun total war,2
need something simple,2
steam went ,2
got pretty damn,2
story deep rich,2
deux ex machina,2
point review ,2
never final fantasy,2
lacking many areas,2
highly recommend fan,2
5 times row,2
say don bother,2
everythign set high,2
use different abilities,2
start ll find,2
recommend free ,2
say mean ,2
night don ,2
maybe 4 5,2
story nothing special,2
enemy ai seems,2
counter attack opponent,2
steam didn ,2
please fix ,2
50 cents spent,2
red blood cells,2
size structure ,2
10 heart ,2
endosymbiotic hypothesis suggests,2
hypothesis suggests mitochondria,2
blue phantoms ,2
order summoned blue,2
summoned blue phantom,2
summoned blue phantoms,2
isn worth price,2
im gonna say,2
zombies must ,2
must ing ,2
10 single player,2
m sorry say,2
character finds throughout,2
best gameplay seen,2
sound 9 ,2
said nothing ,2
challenging maybe ,2
recommended free ,2
last don ,2
m interested enough,2
easy normal hard,2
seeing 3 endings,2
best made story,2
re new tales,2
yet say ,2
found hard care,2
enjoyable point click,2
bought well ,2
experience narrative ,2
nights freddy 3,2
mmo players feel,2
players feel home,2
single player isn,2
ve seen enemy,2
ve seen set,2
say fully support,2
best world war,2
connection host lost,2
 decent experience,2
enjoy type genre,2
feel worth money,2
 police arrest,2
9 1 10,2
copy lost ,2
done come ,2
need take break,2
ll keep coming,2
reminded 2d side,2
simulator 2015 10,2
2015 10 10,2
barely half hour,2
chaos space marines,2
warhammer 40 0,2
supporting cast ,2
emotional well ,2
universe takes place,2
roll left right,2
d left right,2
roll mouse wheel,2
potential though ,2
looks fantastic ,2
content yes ,2
got free steam,2
new players free,2
logical conclusion see,2
curve pretty steep,2
epic art style,2
grind want ,2
etc 5 ,2
50 euros ,2
network issues ,2
red alert ,2
money sure ,2
rage ve ,2
bit variety ,2
merchant fleet ,2
re amazing ,2
ve twice ,2
different rainbow six,2
never seen hacker,2
re currently using,2
7 1 surround,2
1 surround sound,2
10 million dollars,2
option disable music,2
plays multiplayer sad,2
lot people problem,2
beat 4 hours,2
want use controller,2
controller support bit,2
support bit dodgy,2
easily give 10,2
well worth picking,2
30fps 30fps 30fps,2
haven anything ,2
come 10 ,2
strategy simply ,2
 click click,2
10 10 break,2
dirty cookie clicker,2
cookie clicker knock,2
10 10 hate,2
real end goal,2
series total war,2
warhammer total war,2
total war date,2
fine think ,2
different say ,2
oh cool ,2
optimisation pretty ,2
stunningly beautiful look,2
way better rome,2
better rome 2,2
units factions available,2
60 dollar price,2
past loading screen,2
x server file,2
3 hours logged,2
m supposed m,2
especially considering price,2
reach level 30,2
wish money back,2
dynamic weather day,2
weather day night,2
many tears shed,2
lots side missions,2
side missions encounters,2
last man battalion,2
ll update review,2
harder higher difficulties,2
real life footage,2
far beautiful ve,2
patch 1 1,2
falcon lost incursion,2
saw e3 2013,2
open source ,2
better community ,2
simple easy ,2
blender steam now,2
world war two,2
pay win mmo,2
learning curve wasn,2
60 seconds quite,2
survival text adventure,2
action scavenging part,2
seemingly endless amount,2
attached main characters,2
ve actually put,2
characters co op,2
don understand hate,2
losing yet another,2
decided enough enough,2
items using real,2
gameplay might seem,2
rating 7 5,2
isn worth download,2
glitches early release,2
think reviews bit,2
reviews bit harsh,2
people seem issues,2
m finding hard,2
10 0 bc,2
0 bc wich,2
made pc port,2
10 levels monster,2
don care anymore,2
hidden item scenes,2
world feels alive,2
e u p,2
demon souls dark,2
never come back,2
constant 60 fps,2
i7 4790k gtx,2
probably favourite year,2
dark souls series,2
lost didn know,2
brain power required,2
whole lot except,2
idea massive battles,2
weapons come pre,2
come pre modded,2
tough choices ,2
enjoyed space marine,2
lower price tag,2
reach level 10,2
sure many people,2
due lack players,2
 settlement building,2
 build options,2
people don seem,2
3 new vegas,2
enjoyed fallout 3,2
loved new vegas,2
doesn feel original,2
ve probably already,2
probably already heard,2
variety level design,2
im going give,2
love wuxia genre,2
might worth picking,2
highly recommend pick,2
won go back,2
think single player,2
recommend re going,2
5 10 definitely,2
shutting brain functions,2
doom single player,2
long enough justify,2
long writing review,2
maps available right,2
re fan old,2
lack blood gore,2
modern day shooter,2
doom series 1990,2
co op sp,2
op sp campaign,2
little easter eggs,2
connecting searching 3,2
searching 3 people,2
ready write review,2
mp beta months,2
beta months ago,2
extra clean undies,2
10 10 anime,2
use grappling hook,2
lack multiplayer party,2
multiplayer party queue,2
op unbalanced mechanics,2
unbalanced mechanics ranked,2
terrible servers matchmaking,2
way long ,2
go full guns,2
full guns blazing,2
went bug reporting,2
find please login,2
please login post,2
login post topic,2
story line interesting,2
m stabbed face,2
hear someone coming,2
window 8 1,2
say best part,2
isn worth asking,2
around half way,2
simply isn worth,2
best ve ages,2
story feels real,2
within 3 hours,2
replay value different,2
little anti climatic,2
m going spoil,2
little bit short,2
hit closer home,2
doubt 10 10,2
austin wintory score,2
wintory score amazing,2
tap pause tap,2
choose difficulty level,2
meat boy n,2
genuinely creepy atmosphere,2
challenging kind ,2
don buy steam,2
sad see end,2
go buy original,2
ll spend lot,2
many choices affect,2
didn say anything,2
moving bullet hell,2
re fan genre,2
won regret buying,2
enough give headache,2
bit repetitive though,2
 might go,2
 world warcraft,2
look real life,2
boring though ,2
give 1 10,2
awesome definitely worth,2
final fantasy story,2
love letter ,2
place though ,2
finally got ,2
everyone least ,2
less experience ,2
made laugh cry,2
say without doubt,2
made laugh made,2
soundtrack best ve,2
gameplay never gets,2
click add cart,2
say already said,2
things story ,2
great story easily,2
wide range emotions,2
 gladly pay,2
art style tone,2
interesting unique take,2
never recommend anyone,2
rains africa gonna,2
africa gonna take,2
rains africa bless,2
africa bless rains,2
plays fairly well,2
final fantasy 14,2
enemy runs hp,2
wasn part bundle,2
friendly bad ,2
training matches ,2
made release ,2
now friends ,2
heaven hell ,2
another 100 ,2
gameplay etc ,2
etc almost ,2
bad enough warrant,2
little interesting mechanics,2
hours don know,2
units naval invasion,2
starship troopers movie,2
takes long finish,2
review purposes ,2
little well ,2
great went ,2
anyway overall ,2
understand easy ,2
say d ,2
ok nice ,2
reccomend using controller,2
sale price worth,2
don buy sale,2
10 10 see,2
put doesn ,2
see anything ,2
controls ve ,2
simulator ve seen,2
voice acting pretty,2
worth paying money,2
seen many times,2
story portal 2,2
easy pick enjoy,2
section portal gun,2
couldn find stupid,2
find stupid cake,2
 build kill,2
many people use,2
tutorial doesn teach,2
mad right now,2
two van helsing,2
skirmishes online battles,2
supreme commander 1,2
published square enix,2
short term rts,2
many updates ,2
campaign mission ,2
straight line towards,2
gratuitous violence ,2
best psychological horror,2
got airport madness,2
already tell going,2
great story amazing,2
spend whole day,2
kinda gets boring,2
ve read reviews,2
optimization absolute garbage,2
deeper deeper ,2
please save ,2
us save ,2
doesn repetitive ,2
gameplay mechanics ,2
shooter rpg elements,2
broke computer ,2
nice little gem,2
made 1 3,2
rts city builder,2
troll la la,2
21 9 support,2
fan tower defence,2
take place within,2
g m p,2
dated compared modern,2
shinovi versus beat,2
every 2 seconds,2
ve watched anime,2
drift earn money,2
unless extremely cheap,2
fan visual novels,2
bit hard sometimes,2
hack slash dungeon,2
mods add new,2
10 definitely recommend,2
creepy jump scares,2
times oh ,2
30 40 minutes,2
got back jerk,2
back jerk ex,2
jerk ex ignored,2
ex ignored character,2
conversation rwby girls,2
two biggest points,2
reason m recommending,2
10 full ,2
sequences great ,2
ai though ,2
 dad proud,2
voice actor great,2
naval combat ,2
start gets ,2
combat system works,2
music fine ,2
steam ve ,2
anything love ,2
old school 8,2
runs smooth old,2
pay win faster,2
black ops going,2
age call duty,2
better always ,2
last cod ,2
key dos brode,2
mess around friends,2
shift 2 unleashed,2
different kinds weapons,2
wondering happen next,2
made want read,2
ve never found,2
space pilgrim episode,2
pilgrim episode ii,2
gets old pretty,2
old pretty fast,2
6 9 10,2
tank controls ps1,2
controls ps1 styled,2
ps1 styled graphics,2
free steam key,2
kill pig ,2
m 100 ,2
dont care story,2
3d version 2d,2
version 2d strategy,2
slice life scenes,2
someone doesn care,2
turn wait lobby,2
damn amazing ,2
awesome replay value,2
mm mmph mmph,2
go slow ,2
new flight sims,2
let go things,2
took around 10,2
reach max level,2
original e d,2
buy now haven,2
someone social anxiety,2
social anxiety issues,2
great short bursts,2
anyone please help,2
said safe enter,2
0 10 1,2
10 1 1,2
1 0 10,2
asking love ,2
friends strangers ,2
least couldn find,2
3d maneuver gear,2
performance crashing issues,2
cheeki breeki iv,2
breeki iv damke,2
waifus 10 10,2
touch interface issues,2
basically every aspect,2
best series far,2
oculus rift cv1,2
trying complete task,2
hard hold ,2
dialogue voice acting,2
ve found far,2
takes less 30,2
less 30 minutes,2
unlock new level,2
gets pretty difficult,2
controls hard used,2
click point puzzle,2
point puzzle solving,2
hockey gm sim,2
independent european art,2
great music great,2
well done thq,2
don know whether,2
especially hard nightmare,2
hard nightmare difficulties,2
dragon age 2,2
ll never capable,2
say sims 3,2
said wanna roll,2
wanna roll smoke,2
roll smoke weed,2
smoke weed said,2
weed said baby,2
said baby buy,2
baby buy dutches,2
buy dutches cause,2
dutches cause smoke,2
cause smoke free,2
smoke free got,2
free got loud,2
got loud money,2
loud money babe,2
money babe buy,2
babe buy fiji,2
buy fiji said,2
fiji said need,2
said need job,2
takes forever load,2
silent hunter 5,2
easy find people,2
everyone ve met,2
ve met helpful,2
blade warband ,2
500 hours ,2
want start ,2
last save ,2
go bed ,2
worth 100 ,2
ha ha ha,2
means character level,2
m forced use,2
high res textures,2
many things cause,2
check story ,2
borderlands 2 great,2
best multi player,2
making new characters,2
entire level 72,2
box 10 10,2
overall negative ,2
pulse rifles ,2
pretty re bored,2
main goal survive,2
free takes 5,2
 helicopter noise,2
loved every moment,2
episode 1 excellent,2
black mesa research,2
mesa research facility,2
sell gas stamps,2
babber beepy boopity,2
keypad night 5,2
freddy hand puppet,2
10 exotic butters,2
8 10 ign,2
based person shooter,2
geforce gtx 1060,2
anyone doesn ,2
 artwork pretty,2
re looking sequel,2
puzzles lot harder,2
story follows four,2
follows four pill,2
four pill addicts,2
pill addicts hallucinating,2
addicts hallucinating zombie,2
hallucinating zombie apocalypse,2
zombie apocalypse stumble,2
apocalypse stumble around,2
stumble around shooting,2
buy motherf cker,2
motherf cker buy,2
 many campaign,2
 seeing blood,2
great story don,2
must buy gamer,2
know m sayin,2
never dies ,2
steam cloud server,2
graphics pretty nice,2
enemies probably ,2
ii retribution ,2
don know team,2
2 better graphics,2
monday night combat,2
en wikipedia org,2
peanut butter jelly,2
love dota 2,2
11 25 pm,2
11 26 pm,2
better league legends,2
3 buy csgo,2
hey yorkshire chuffing,2
yorkshire chuffing love,2
chuffing love ya,2
think ll stick,2
nothing league legends,2
bby dont feed,2
way bad ,2
took around 5,2
carry two weapons,2
star wars republic,2
wars republic commando,2
far best star,2
jedi knight ii,2
basic 3 units,2
elite champion units,2
build test chambers,2
anyone enjoys puzzle,2
story co op,2
best every ,2
seen great ,2
overfed micropenis teenagers,2
old school point,2
school point click,2
sniper elite v2,2
2 hours later,2
affinity system cool,2
great addition civilization,2
addition civilization franchise,2
civ v simultaneously,2
soul less homogenous,2
leaving everyone alive,2
half life rare,2
way black mesa,2
top 10 person,2
10 person shooters,2
space combat ,2
sonic sonic adventure,2
chemical plant zone,2
sky sanctuary zone,2
modern stages ,2
super sonic ,2
many later levels,2
character truly evolves,2
pirates flying fortress,2
entry sandbox action,2
story gunplay ,2
underwater city rapture,2
fan person shooters,2
defend earth alien,2
earth alien invasion,2
next world war,2
taken next level,2
grappling hook parachute,2
hope cause 3,2
big daddy ,2
combat probably ,2
liked bioshock 1,2
bioshock infinite amazing,2
bring us girl,2
us girl wipe,2
girl wipe away,2
wipe away debt,2
fight way place,2
features civ iv,2
laser squad nemesis,2
star trek online,2
small black ball,2
pull elaborate kills,2
another 3 hours,2
3 hours next,2
hours next day,2
